"","median_aspt","median_total","median_rich","lower_aspt","lower_total","lower_rich","upper_aspt","upper_total","upper_rich","upper_stone","upper_worm","lower_stone","lower_worm","median_stone","median_worm","median_flat","median_dipt","median_dragon","median_may","median_trich","median_life","median_dehli","median_ept_rich","median_ept_abun","upper_flat","upper_dipt","upper_dragon","upper_may","upper_trich","upper_life","upper_dehli","upper_ept_rich","upper_ept_abun","lower_flat","lower_dipt","lower_dragon","lower_may","lower_trich","lower_life","lower_dehli","lower_ept_rich","lower_ept_abun","scenario"
"110",-0.0350074435946146,-0.131054359366729,0.137022661799449,-0.0122603229662799,-2.21164864791164,-0.0584993960377069,-0.0711995430703407,2.1029712954108,0.390837470807938,-0.0169969184188369,62.7410112739183,0.00812296711473137,-2.53036877986708,-0.00533107437112824,23.2619638739516,0.604613576778605,6.17158409399553,5.34281069123981,9.77400340522962,0.561627519158992,0.0794038641712973,-0.0646561419533525,-0.0103721564097132,3.69214951633852,1.4410765684397,16.1860665430603,16.1079889881559,39.5766896120663,1.21522786341959,2.88288760896081,-0.142914995713739,0.0105771350039912,9.10005080179445,0.257750241262803,0.147136016548515,0.000717288809887862,-13.001369066278,0.147897547655319,-2.48533971339099,-0.0116129882203744,-0.0337400270209072,-0.0132774965640934,"Crick.rcp26.agri"
"111",-0.0334322516076133,0.0667015225618854,0.137027261825672,-0.0225066071180366,-2.57244397628406,-0.184028867235892,-0.0561831547917562,2.92968518381889,0.535794196153748,-0.0160935708188936,50.6858491935035,0.00952441552549597,-1.06405181281588,-0.00433245624684625,19.4218529165213,0.506183595793367,5.83060701384461,4.9342811589141,7.9232992933949,0.521066129757292,0.183291099432125,-0.0636691955613617,-0.00868915013023286,3.3227761899261,1.17449257642584,14.2799622640235,15.9810054601424,44.914534952021,1.29166654535937,3.62298391499036,-0.129363195695658,0.0419039956800247,9.64898681314498,0.228196182148052,0.786921869305736,-0.542271521532795,-20.3600840069272,0.0155593990865199,-2.95805877465877,-0.0216017861165021,-0.0575839705440078,-1.1165265652236,"Ox.rcp26.agri"
"112",-0.0608658490164551,-1.73485770106076,-0.181583770340293,-0.0630831144614383,-5.58762645957918,-0.675284953884923,-0.0752779176361544,1.99909591704075,0.338871746148779,-0.0160581735918974,62.6681868930794,0.0069847524065244,4.01842472419628,-0.0051116120742517,26.8795022571496,0.608188863432204,7.71780824756724,3.3747113052757,-14.204555966338,0.395399941145417,-1.85886616430791,-0.0909107824095754,-0.0729797652399871,1.60440561731207,1.39196769664418,16.4606294901125,15.6089307744365,36.5796481089803,1.11871470621001,2.72696231988435,-0.146413759572077,0.000192574803751011,8.40147461364205,0.289947394504676,2.79052938562379,-2.75864871374875,-56.6579714495284,-0.0837931069647428,-6.53748049720944,-0.0639860936741758,-0.153718985171636,-3.46479399106552,"Lon.rcp26.agri"
"113",-0.0533568255453307,-0.965518855568732,-0.0953346672485615,-0.0513612810005171,-4.26440783312373,-0.533745447380102,-0.0699757068099593,2.42109544884097,0.392839122090258,-0.0163393616490271,59.9941356469365,0.00566354040883391,4.24673415749632,-0.005773071403205,25.8144565615576,0.539661351426374,7.39435752245892,3.84192263770862,-7.20137337914144,0.406096343240962,-0.996647351401975,-0.0842596908058004,-0.0533517430927706,2.02308490789691,1.2957993079225,16.0006394062828,15.7636089988557,39.5376512441143,1.14538189329061,3.15409218531144,-0.142087110659537,0.0130025074291091,8.67361991598349,0.224257233428179,2.50554414305824,-2.07101817642271,-44.7875354334383,-0.0851205755509241,-4.99699462315274,-0.0530634598339059,-0.122700408746175,-2.812840354966,"Egham.rcp26.agri"
"114",-0.0434772176285527,-0.668857104787065,0.0194916663052993,-0.0354527154870459,-3.70453664358429,-0.341791765819366,-0.0641149936631962,2.50883464578766,0.451175983496107,-0.0155763635350274,54.8738175637045,0.0108762130178154,-0.322751406761824,-0.00351467649849099,21.5429807301332,0.553806323594759,6.44087157575005,4.32769033681616,-0.622606197757875,0.457425628139042,-0.653682879696774,-0.0729374500788111,-0.0336826077063854,2.54870513359499,1.25769215465296,15.1113116802407,15.7151055008135,40.6962264222845,1.20451559834336,3.195875787126,-0.136183017976735,0.0236032791330256,8.9849435585659,0.268524355484132,1.28906932798107,-1.30939188327672,-32.9241286633988,-0.0315961693203421,-4.29139620403843,-0.0339519912460053,-0.0908585804258097,-2.02567637357788,"Caver.rcp26.agri"
"115",-0.0663713600685139,0.127727450972941,0.295254017189055,-0.0318174961284878,-2.76300974165383,0.00333195657348639,-0.108215278194169,3.56260173833674,0.721049156389341,-0.0224758688467749,98.6893943905335,0.0109633487257015,4.37784492015354,-0.00808308222903196,44.0600166204746,1.43606748073741,12.7058599793798,12.1961776740061,20.6165425034019,1.08688931305896,0.48348950985806,-0.125125290195656,-0.0150556953444674,7.09520268948015,3.1959105379783,27.7627271360471,33.715980777856,66.957772642676,2.15108408705544,4.68287319224824,-0.225189391617152,0.029932939695537,15.621289435728,0.645153059775898,2.87893927854823,2.29936270349349,-12.3977631256968,0.406798292786824,-3.08675436018648,-0.0453463331877106,-0.0473025272236052,1.31885500806195,"Crick.rcp45.agri"
"116",-0.0644524958512891,0.327414485481725,0.292277203874608,-0.0445617186840925,-3.26082093393046,-0.152707063423108,-0.0912692104938042,4.50222239923085,0.88653049649789,-0.0215501287128141,83.1938784181187,0.0134403575057563,6.05336950797576,-0.00664396209962382,38.2051081160266,1.23974096624482,12.1486390038305,11.4081530199473,17.4731176140531,1.03098335674167,0.545715978177427,-0.123877238603664,-0.0137873033746201,6.550547964716,2.65974826089722,25.1664338890393,33.4436989553155,73.3660550765248,2.24398296067611,5.52031513377742,-0.209878859914557,0.0655457867632849,16.2695533263269,0.605085259968039,3.69330569110484,1.52478240952946,-21.5922119052981,0.230866204605017,-3.72771615949972,-0.0574147004222345,-0.0772685737623759,-0.122747359132866,"Ox.rcp45.agri"
"117",-0.10429246624031,-2.34704798682939,-0.173471858207016,-0.0923610165679056,-6.92680676860192,-0.730539573855484,-0.113106529590558,3.38417439935614,0.657955273120681,-0.0216270952051108,98.5698226505185,0.0100351776589281,12.1665688710478,-0.00822553439930859,49.88688039778,1.47763389350384,15.257323856587,8.40551960249365,-15.8135945325507,0.860627113453407,-2.48779667331907,-0.163812832297321,-0.106260635264693,4.03935547031314,3.1166731167586,28.1261350634744,32.7625711694924,62.7181248379318,2.03674637850537,4.43912648800566,-0.229430243749656,0.0171745780100194,14.7718933642391,0.724166687778117,6.1763735313625,-1.42635115570345,-64.0952212402261,0.132922829883488,-8.06461350962797,-0.107333819833709,-0.189285767752244,-2.83215430929535,"Lon.rcp45.agri"
"118",-0.0930709783050228,-1.13882015493044,-0.043121036364866,-0.0778734550005371,-5.15703764051122,-0.555900985822866,-0.106904160922165,3.99516334493876,0.722717894638862,-0.022150621579799,95.7446001309908,0.00783504437878277,12.9137951866117,-0.00924282940687161,48.5606814429168,1.31142873944522,14.7602323605186,9.36034187560722,-4.77631559538418,0.870555329488448,-1.12738809180379,-0.153906152075032,-0.0768443106874079,4.6927416232613,2.88178430922475,27.6097958066845,33.1550878589551,67.2749736524216,2.06039006924747,5.07245843425405,-0.224666320897464,0.0333725946634185,15.1190572821498,0.593770207107681,5.88883822635086,-0.453074605378776,-49.2538500294174,0.119182285507849,-6.01198405961473,-0.0941742719198304,-0.150616480375094,-2.03760900358687,"Egham.rcp45.agri"
"119",-0.0784993060284886,-0.767517563115575,0.126630734703781,-0.0599954039933897,-4.69665406727536,-0.340625343995459,-0.100632914595165,3.93595155575052,0.78467453315324,-0.0209106490032318,88.3909308767366,0.0157932011673525,6.68836211957483,-0.0055686300685926,41.2273188730559,1.35630986399688,13.0750206509986,10.2630225557402,4.78886510277204,0.947518428079715,-0.698281042936259,-0.136812309455167,-0.0489512915469581,5.45191842081432,2.85320459105324,26.2735253830865,32.8937522045727,67.4801970753183,2.13539149759919,4.93763806706554,-0.217780279227704,0.0431135530815934,15.4127467189682,0.685250750387331,4.27968189316712,0.476564134239913,-36.7091525583917,0.175080743338096,-5.41132551026361,-0.0717801308307395,-0.117205063836392,-1.23859350052874,"Caver.rcp45.agri"
"120",0.0551447068971047,3.99112618508293,1.0570593720613,0.069133430278713,1.57487658795694,0.76077421593239,0.0303959805110656,6.64160855009099,1.43558952947969,-0.0154226721872036,-2.34083550587133,0.00945172269707169,-43.0864485424053,-0.00384334118048096,-26.7971154302099,0.00185307455309747,-2.28200409698893,5.84410314506741,42.9365882740307,1.34946287302061,3.87709069502473,0.0159799069668347,0.187334341856871,9.04829038983712,0.410358462184355,4.66851260542481,16.7739960712973,79.7650949421409,2.19894522103172,7.04087164968334,-0.0513459658079372,0.235266265073901,15.6677858918755,-0.172726670172995,-6.53849349598396,0.338171073537563,14.971049222999,0.798359212516239,1.02018534512163,0.0611341269480086,0.142250560907398,4.45985483213575,"Crick.rcp26.agri_P"
"121",-0.000218900011311085,2.03214085820957,0.477380693508234,0.00657801444074746,-0.720316569912043,0.10809699919815,-0.0166456571873006,5.08490223648218,0.940892673846253,-0.0167943958771769,26.7419118971584,0.00715930648780799,-14.2449031053327,-0.00574695278578039,2.21470579209978,0.229279375242544,2.90227225332568,5.35841042129575,22.731871541033,0.779211486895804,2.10302590558152,-0.0354106814436532,0.066891312745919,5.33748985039049,0.706498871679456,9.99678305218372,16.5047694190854,63.1450226054743,1.63619612391256,5.69583445136833,-0.094784257938775,0.131853972929648,12.2137297493612,0.0219693860712876,-1.423007821456,-0.243962793153495,-7.8613284067311,0.211869085357953,-1.1227871507832,0.00288885719855347,0.00791497529232932,0.501118357513477,"Ox.rcp26.agri_P"
"122",0.0349776174721939,3.36271906589225,0.789288017406335,0.0249647352905242,-0.668866041725593,0.193379591243048,0.03065332553036,7.39054794495149,1.43308442004533,-0.0166296303335378,-1.49797858881968,0.00390367899254,-37.3050094131202,-0.00668041525383429,-23.5067077105556,-0.0677371372854862,-0.996814679567017,4.18841925273867,23.2166948845672,1.17409923791346,3.01316208338599,-0.00731764830165105,0.138862308844783,7.24645997193611,0.294333322025394,4.99167996223529,16.8030618196264,83.4394987694142,2.09259057327849,7.83104096488351,-0.0529281668079271,0.241322797198614,15.3460851504697,-0.220131077414523,-4.30996281318193,-2.2000086539428,-26.1748887693473,0.553080750865397,-1.78366395199042,0.0122726536856215,0.033981082802168,1.21735360095421,"Lon.rcp26.agri_P"
"123",0.013041225149089,2.69635019966729,0.577406676172455,0.00787092757287056,-0.812081410259722,0.0521033996494147,0.00642571656692237,6.43531200921966,1.17872423811673,-0.017168043706145,13.2382293729115,0.00287532271633894,-23.840490830973,-0.00739249267388768,-9.51246981144851,0.0450098246563264,1.32016056947923,4.48881021576817,19.7473937069722,0.931139568571227,2.53035033852409,-0.0267930157975345,0.0939801228875932,5.93799856318234,0.45820102491959,7.65198732559133,16.7071507693,73.9606692943935,1.8275689656589,6.98238763002244,-0.0749893415232288,0.186510174514082,13.6458797634088,-0.136587047227966,-2.27552653427259,-1.62865307912252,-22.8631851602271,0.328764821236344,-1.63164082932889,-0.00219699977233745,0.00512652537220992,0.358969444200881,"Egham.rcp26.agri_P"
"124",0.0059190778014564,2.19676431389721,0.522797032013639,0.00824908369400923,-0.972099333886788,0.0946929017894149,-0.00643881640309107,5.61983922019336,1.04343154109642,-0.0164909391728269,19.9254250767962,0.00756284188127036,-20.1212912508028,-0.00540153863174501,-4.08696557647087,0.152380821433739,2.04780004079111,4.89738912930049,20.6130289280565,0.841335346420728,2.13495898458127,-0.0306530570017713,0.0775682733750376,5.50079426599132,0.591417877221356,8.85848107925324,16.4738455008358,67.0627551181807,1.71141736401219,6.18046418880226,-0.0857257243687322,0.154730663069337,12.730447123986,-0.0340249875348893,-2.06205097831517,-0.901268399726494,-15.0863317533686,0.265423624385527,-1.59247186642035,0.00301229649913726,0.00613650549481193,0.368536957888274,"Caver.rcp26.agri_P"
"125",0.0278801493060001,4.44447443540319,1.26229227361544,0.05021225091535,1.11696089336247,0.831852195004622,-0.00335079189617549,8.28651373494696,1.82108582033832,-0.0212031474305993,23.4660079769755,0.0119743223190461,-37.4814477851286,-0.00667700068754629,-12.3743131283764,0.456226479256157,2.68406546876398,12.8532768637576,56.548839734991,1.97743418304316,4.46362669496207,-0.0406585517444711,0.191352888711922,13.0211667530847,1.33875051117633,13.5695634088813,34.9311730778576,112.309546459331,3.31737687327313,9.0190699989142,-0.13097539897989,0.265340630239966,23.2092050496656,0.0582044349749216,-4.25985097088378,2.71575189159543,16.2741940613595,1.08882413081369,0.52083073104582,0.0277995412711896,0.129530915328487,5.95625699571616,"Crick.rcp45.agri_P"
"126",-0.0285774488179165,2.51649569644971,0.660276873566609,-0.0145386030351125,-1.18020876036223,0.15052014593175,-0.0495587292315349,6.8546321163724,1.32538758445256,-0.0223741768990151,55.4274649028304,0.00984348207634295,-7.14259746004501,-0.00839368812821361,18.6455587955809,0.772269439533106,8.61634705744361,12.0108977168252,34.373606322897,1.32367981894688,2.69801883002584,-0.0933599355031971,0.0681363524446872,8.83709749529469,1.80483415220158,19.8706419671421,34.4966150536903,94.9747332266354,2.66217110428897,7.79771711159532,-0.173821003161522,0.162881854725911,19.3401058961045,0.304790737300185,1.38286663650386,1.94294454849348,-7.72322558146624,0.432884880375646,-1.63628954185477,-0.0326191096325283,-0.00864579440748647,1.6099509624806,"Ox.rcp45.agri_P"
"127",-0.00386286875595854,3.11162883123153,0.843381900789279,-0.00269368387551427,-1.657301134683,0.153751347587789,-0.00379865440634397,9.04825893155348,1.80977772434417,-0.0223808199545881,24.8004902133608,0.00528750959183237,-30.2399017469141,-0.0102419540851919,-6.88169625403657,0.352913909223973,4.84867715105425,9.52285337476853,24.0218437072306,1.73027810606715,2.75591354101732,-0.0763790279268521,0.113317136411536,10.231431311874,1.12938433531897,14.052497880781,34.909675278055,115.958309541251,3.18574369271067,9.82287203678871,-0.13343790874544,0.270139845575818,22.7982304886746,-0.00438783558297084,-1.41931886637391,-0.711704295263607,-32.5716233309853,0.794854151428343,-2.92082121514292,-0.0304536489427409,0.000879277005495505,2.05020491559424,"Lon.rcp45.agri_P"
"128",-0.0222993821463033,2.85668399982079,0.674227070510852,-0.017113970734532,-1.36903395051883,0.0463111334173583,-0.0271187875851302,8.2988506718243,1.5616224522495,-0.0231526993182828,41.5528274933784,0.00354319082699454,-15.8035225297941,-0.0112141808144285,8.18231042952146,0.492752669908976,7.40355215822706,10.2669141027972,24.8262334754973,1.46417432048666,2.74153219775029,-0.0927377931394613,0.0793055771478972,9.07066851342726,1.36915980175831,17.2840303865273,34.9343900411601,107.330899387144,2.87383529385179,9.19986165535853,-0.155106893260871,0.218393376077287,20.9605197487335,0.0825070275766515,0.793597933425055,0.142628439798029,-25.7669234080982,0.547862550228636,-2.27280462116778,-0.0427296577407636,-0.0189300738501956,1.31429247992342,"Egham.rcp45.agri_P"
"129",-0.0255616422082889,2.38705340645686,0.666874541827973,-0.0150551464842774,-1.68975125432108,0.10974178875659,-0.0401274349168776,7.27473799189082,1.42045078379872,-0.0219178204641899,47.8219126819509,0.010926622388668,-13.348809105105,-0.00787507979771845,12.1499080845071,0.676906289292447,7.79011412580694,11.0696456949538,28.5108323650105,1.38260964815876,2.38936049911696,-0.0915542470089878,0.0701332236056786,8.77583933735772,1.63343166986988,18.5268108771653,34.3212856391346,98.1156587220577,2.74561541500283,8.15529878690509,-0.165254254310568,0.183423929100387,19.8358322645898,0.244897128135049,0.740374343315949,1.02381015359934,-17.4715955042604,0.482317038756608,-2.40621540625237,-0.0343432146112077,-0.016846412647245,1.29862883396574,"Caver.rcp45.agri_P"
